ID_Credito,Modelo,Monto_prestamo,EntidadFederativa,ActividadEconomica,FLG_Empleo,IngresoMensual,Propiedad_Casa,Default_Crediticio,,,
8599004,SENTRA,310000,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,29836,FAMILIA O PADRES,0,,,
8600028,MARCH,177100,CHIAPAS,TAXISTA,0,25000,PROPIETARIO,0,,,
9027010,VERSA,166000,GUANAJUATO,TAXISTA,0,20000,PROPIETARIO,0,,,
2292115,MARCH,210202,HIDALGO,NEGOCIO PROPIO,0,60000,PROPIETARIO,0,,,
2306082,URVAN,433402,ESTADO DE MEXICO,TAXISTA,0,35000,PROPIETARIO,0,,,
2310016,VERSA,225700,CIUDAD DE MEXICO,TAXISTA,0,2500,PROPIETARIO,0,,,
2312058,MARCH,199301,PUEBLA,EMPLEADO PRIVADO,0,20000,PROPIETARIO,0,,,
2313038,URVAN,445310,ESTADO DE MEXICO,TAXISTA,0,0,PROPIETARIO,0,,,
2314062,VERSA,162802,SINALOA,EMPLEADO PRIVADO,0,16300,PROPIA (PAGANDO),0,,,
2315015,VERSA,225700,CIUDAD DE MEXICO,TAXISTA,0,20000,FAMILIA O PADRES,0,,,
2316018,VERSA,189400,ESTADO DE MEXICO,TAXISTA,0,21000,PROPIETARIO,0,,,
2316064,VERSA,261601,MICHOACAN,TAXISTA,0,18000,PROPIETARIO,0,,,
2319002,SENTRA,287000,QUINTANA ROO,EMPLEADO PRIVADO,0,30000,PROPIETARIO,0,,,
2319018,URVAN,442700,ESTADO DE MEXICO,TAXISTA,0,10000,PROPIETARIO,0,,,
2319081,MARCH,241700,NUEVO LEON,OTROS,0,35000,PROPIETARIO,0,,,
2320114,VERSA,266800,JALISCO,ECONOMIA INFORMAL,0,32000,PROPIETARIO,0,,,
2322109,MARCH,183902,VERACRUZ,TAXISTA,0,16000,PROPIETARIO,0,,,
2323024,MARCH,201901,MORELOS,EMPLEADO PRIVADO,0,10000,PROPIA (PAGANDO),0,,,
2323032,MARCH,226901,TAMAULIPAS,EMPLEADO PRIVADO,0,26633.39,PROPIETARIO,0,,,
2323102,VERSA,250301,CIUDAD DE MEXICO,TAXISTA,0,46000,PROPIETARIO,0,,,
2327015,MARCH,188801,TAMAULIPAS,TAXISTA,0,19000,PROPIETARIO,0,,,
2329018,SENTRA,296501,JALISCO,EMPLEADO PRIVADO,0,3000,RENTADA,0,,,
2329031,VERSA,206001,CHIAPAS,TAXISTA,0,5000,PROPIETARIO,0,,,
2330064,NP300,296501,GUERRERO,EMPLEADO PRIVADO,0,3700,RENTADA,0,,,
2331092,MARCH,201901,MORELOS,TAXISTA,0,25000,PROPIETARIO,0,,,
2331107,VERSA,211400,SAN LUIS POTOSI,TAXISTA,0,19000,PROPIETARIO,0,,,
2332052,MARCH,210801,TAMAULIPAS,TAXISTA,0,22000,PROPIETARIO,0,,,
2332067,VERSA,301001,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,68151,PROPIETARIO,0,,,
2332079,MARCH,196001,CHIHUAHUA,NEGOCIO PROPIO,0,70000,PROPIA (PAGANDO),0,,,
2333053,VERSA,211400,GUERRERO,TAXISTA,0,22000,PROPIETARIO,0,,,
2335076,VERSA,228301,COAHUILA,TAXISTA,0,18000,PROPIETARIO,0,,,
2335097,VERSA,218500,ESTADO DE MEXICO,TAXISTA,0,30000,PROPIETARIO,0,,,
2336097,VERSA,166704,VERACRUZ,TAXISTA,0,18000,PROPIETARIO,0,,,
2336114,VERSA,188801,JALISCO,EMPLEADO DE GOBIERNO,0,0,PROPIETARIO,0,,,
2339006,VERSA,211400,MORELOS,TAXISTA,0,18000,PROPIETARIO,0,,,
2339011,VERSA,272001,QUERETARO,TAXISTA,0,22000,PROPIETARIO,0,,,
2339034,VERSA,250301,JALISCO,NEGOCIO PROPIO,0,23000,PROPIETARIO,0,,,
2339046,VERSA,211400,VERACRUZ,TAXISTA,0,19000,PROPIETARIO,0,,,
2339054,VERSA,228301,AGUASCALIENTES.,TAXISTA,0,20000,PROPIETARIO,0,,,
2340105,VERSA,250301,CIUDAD DE MEXICO,AMA DE CASA,0,20000,PROPIETARIO,0,,,
2341005,MARCH,179901,VERACRUZ,EMPLEADO PRIVADO,0,0,PROPIETARIO,0,,,
2341018,MARCH,201901,CIUDAD DE MEXICO,TAXISTA,0,4000,PROPIETARIO,0,,,
2343009,MARCH,167701,SONORA,TAXISTA,0,15000,PROPIETARIO,0,,,
2343103,VERSA,215701,CHIAPAS,TAXISTA,0,18000,PROPIETARIO,0,,,
2345112,VERSA,218500,CIUDAD DE MEXICO,NEGOCIO PROPIO,0,1500,PROPIETARIO,0,,,
2347086,VERSA,229801,ESTADO DE MEXICO,AMA DE CASA,0,22500,PROPIETARIO,0,,,
2348038,VERSA,211402,CIUDAD DE MEXICO,TAXISTA,0,280,PROPIETARIO,0,,,
2349043,VERSA,248000,ESTADO DE MEXICO,TAXISTA,0,19000,PROPIETARIO,0,,,
2350019,VERSA,255801,CIUDAD DE MEXICO,TAXISTA,0,22000,PROPIETARIO,0,,,
2350061,MARCH,189902,ESTADO DE MEXICO,TAXISTA,0,20000,PROPIETARIO,0,,,
2351059,VERSA,255801,CIUDAD DE MEXICO,NEGOCIO PROPIO,0,25000,FAMILIA O PADRES,0,,,
2351090,VERSA,217601,VERACRUZ,TAXISTA,0,52887,PROPIETARIO,0,,,
2351104,VERSA,217601,VERACRUZ,TAXISTA,0,3800,PROPIETARIO,0,,,
2352094,MARCH,157101,CHIHUAHUA,EMPLEADO PRIVADO,0,0,PROPIETARIO,0,,,
2352109,VERSA,255602,CIUDAD DE MEXICO,TAXISTA,0,37000,PROPIETARIO,0,,,
2355063,VERSA,248000,ESTADO DE MEXICO,TAXISTA,0,21000,PROPIETARIO,0,,,
2355090,MARCH,211902,GUERRERO,TAXISTA,0,19000,PROPIETARIO,0,,,
2356051,VERSA,217601,VERACRUZ,TAXISTA,0,19000,PROPIETARIO,0,,,
2356105,VERSA,217601,VERACRUZ,TAXISTA,0,0,PROPIETARIO,0,,,
2359083,MARCH,211902,TAMAULIPAS,TAXISTA,0,18600,PROPIETARIO,0,,,
2359093,MARCH,211902,MORELOS,TAXISTA,0,25000,PROPIETARIO,0,,,
2359102,VERSA,217601,MORELOS,TAXISTA,0,30000,PROPIETARIO,0,,,
2359119,VERSA,215701,ESTADO DE MEXICO,TAXISTA,0,12000,FAMILIA O PADRES,0,,,
2360017,MARCH,211902,MORELOS,TAXISTA,0,22000,PROPIETARIO,0,,,
2360023,VERSA,222001,CIUDAD DE MEXICO,TAXISTA,0,38000,PROPIETARIO,0,,,
2360041,VERSA,248000,ESTADO DE MEXICO,TAXISTA,0,25000,PROPIETARIO,0,,,
2360064,MARCH,211902,HIDALGO,TAXISTA,0,45000,PROPIA (PAGANDO),0,,,
2361045,URVAN,412400,PUEBLA,TAXISTA,0,45000,PROPIETARIO,0,,,
2361096,VERSA,255602,CIUDAD DE MEXICO,TAXISTA,0,28000,PROPIETARIO,0,,,
2363033,VERSA,251801,ESTADO DE MEXICO,TAXISTA,0,35000,PROPIETARIO,0,,,
2363039,VERSA,229801,QUINTANA ROO,TAXISTA,0,15000,PROPIETARIO,0,,,
2363072,VERSA,275400,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,3000,PROPIETARIO,0,,,
2364009,MARCH,179901,VERACRUZ,TAXISTA,0,1600,PROPIETARIO,0,,,
2366030,VERSA,251801,ESTADO DE MEXICO,TAXISTA,0,25000,FAMILIA O PADRES,0,,,
2366099,MARCH,211902,TAMAULIPAS,TAXISTA,0,23000,PROPIETARIO,0,,,
2366103,VERSA,255602,ESTADO DE MEXICO,TAXISTA,0,25000,PROPIETARIO,0,,,
2367005,URVAN,447400,MORELOS,TAXISTA,0,34000,PROPIETARIO,0,,,
2367066,VERSA,251801,GUERRERO,TAXISTA,0,21000,PROPIETARIO,0,,,
2368101,MARCH,211402,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,12201,PROPIETARIO,0,,,
2368121,VERSA,248000,BAJA CALIFORNIA SUR,EMPLEADO PRIVADO,0,53304,PROPIETARIO,0,,,
2369114,MARCH,211902,TAMAULIPAS,TAXISTA,0,22000,PROPIETARIO,0,,,
2370019,MARCH,189902,CHIAPAS,EMPLEADO DE GOBIERNO,0,18191.19,PROPIETARIO,0,,,
2370026,URVAN,412400,HIDALGO,TAXISTA,0,38000,PROPIETARIO,0,,,
2370051,VERSA,251000,QUERETARO,NEGOCIO PROPIO,0,18000,PROPIETARIO,0,,,
2370098,MARCH,289601,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,33425.2,PROPIA (PAGANDO),0,,,
2370107,VERSA,218500,CIUDAD DE MEXICO,TAXISTA,0,380,FAMILIA O PADRES,0,,,
2371023,MARCH,211902,MORELOS,TAXISTA,0,18000,PROPIETARIO,0,,,
2371069,MARCH,211902,TAMAULIPAS,TAXISTA,0,18000,PROPIETARIO,0,,,
2372049,SENTRA,239200,MICHOACAN,EMPLEADO DE GOBIERNO,0,21000,PROPIA (PAGANDO),0,,,
2372063,VERSA,248000,ESTADO DE MEXICO,TAXISTA,0,22500,PROPIETARIO,0,,,
2373066,VERSA,266201,CIUDAD DE MEXICO,TAXISTA,0,40000,FAMILIA O PADRES,0,,,
2373086,VERSA,275400,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,0,PROPIETARIO,0,,,
2374019,VERSA,266201,ESTADO DE MEXICO,EMPLEADO DE GOBIERNO,0,180,FAMILIA O PADRES,0,,,
2375035,SENTRA,296501,JALISCO,EMPLEADO PRIVADO,0,3500,RENTADA,0,,,
2376055,VERSA,272001,ESTADO DE MEXICO,TAXISTA,0,25000,PROPIETARIO,0,,,
2378024,VERSA,255801,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,9700,PROPIETARIO,0,,,
2378033,NP300,343701,OAXACA,ECONOMIA INFORMAL,0,35800,FAMILIA O PADRES,0,,,
2379008,VERSA,183902,PUEBLA,TAXISTA,0,20000,PROPIETARIO,0,,,
2380064,MARCH,211902,TAMAULIPAS,TAXISTA,0,230,FAMILIA O PADRES,0,,,
2381068,MARCH,211902,MORELOS,TAXISTA,0,20000,PROPIETARIO,0,,,
2381086,VERSA,223700,ESTADO DE MEXICO,TAXISTA,0,27000,PROPIETARIO,0,,,
2381120,VERSA,228200,CHIAPAS,TAXISTA,0,25000,PROPIETARIO,0,,,
2382035,VERSA,272001,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,55000,PROPIETARIO,0,,,
2382063,VERSA,223700,CIUDAD DE MEXICO,TAXISTA,0,3500,PROPIETARIO,0,,,
2382114,MARCH,211902,VERACRUZ,TAXISTA,0,21000,PROPIETARIO,0,,,
2383061,MARCH,183902,CHIAPAS,TAXISTA,0,18000,PROPIETARIO,0,,,
2384036,MARCH,243100,VERACRUZ,TAXISTA,0,15000,PROPIETARIO,0,,,
2385024,VERSA,229801,VERACRUZ,TAXISTA,0,20000,PROPIETARIO,0,,,
2385067,VERSA,223700,VERACRUZ,TAXISTA,0,21000,PROPIETARIO,0,,,
2385073,VERSA,248000,ESTADO DE MEXICO,TAXISTA,0,15000,PROPIETARIO,0,,,
2385124,URVAN,462300,ESTADO DE MEXICO,TAXISTA,0,30000,PROPIETARIO,0,,,
2386028,VERSA,186700,JALISCO,EMPLEADO PRIVADO,0,21000,PROPIETARIO,0,,,
2386060,VERSA,201700,CIUDAD DE MEXICO,ECONOMIA INFORMAL,0,25000,FAMILIA O PADRES,0,,,
2386081,MARCH,211902,TAMAULIPAS,TAXISTA,0,0,PROPIETARIO,0,,,
2386114,VERSA,201700,NAYARIT,NEGOCIO PROPIO,0,25000,PROPIETARIO,0,,,
2386116,MARCH,216600,VERACRUZ,TAXISTA,0,18000,PROPIETARIO,0,,,
2387081,VERSA,273200,JALISCO,EMPLEADO PRIVADO,0,25000,PROPIETARIO,0,,,
2389053,VERSA,216700,CIUDAD DE MEXICO,TAXISTA,0,2500,FAMILIA O PADRES,0,,,
2390081,VERSA,228200,VERACRUZ,TAXISTA,0,19000,PROPIETARIO,0,,,
2390119,MARCH,189902,VERACRUZ,TAXISTA,0,18000,PROPIETARIO,0,,,
2391109,VERSA,223700,SONORA,TAXISTA,0,25000,PROPIETARIO,0,,,
2391117,MARCH,211902,MICHOACAN,TAXISTA,0,19000,PROPIETARIO,0,,,
2394010,VERSA,256400,CIUDAD DE MEXICO,TAXISTA,0,25000,PROPIETARIO,0,,,
2395025,VERSA,272400,CIUDAD DE MEXICO,NEGOCIO PROPIO,0,45001,PROPIETARIO,0,,,
2396040,VERSA,248000,CIUDAD DE MEXICO,TAXISTA,0,4000,PROPIETARIO,0,,,
2396122,URVAN,570000,BAJA CALIFORNIA NORTE,OTROS,0,45000,PROPIETARIO,0,,,
2397083,MARCH,189902,VERACRUZ,TAXISTA,0,28000,PROPIETARIO,0,,,
2399111,VERSA,228200,ESTADO DE MEXICO,NEGOCIO PROPIO,0,24001,PROPIETARIO,0,,,
2400003,VERSA,239900,MICHOACAN,NEGOCIO PROPIO,0,65000,PROPIETARIO,0,,,
2400078,VERSA,223700,VERACRUZ,TAXISTA,0,2100,PROPIETARIO,0,,,
2401023,VERSA,201700,TABASCO,TAXISTA,0,21000,PROPIETARIO,0,,,
2402060,VERSA,248601,JALISCO,EMPLEADO PRIVADO,0,0,PROPIETARIO,0,,,
2403061,VERSA,211402,MORELOS,TAXISTA,0,0,PROPIETARIO,0,,,
2403070,VERSA,273200,VERACRUZ,NEGOCIO PROPIO,0,22000,PROPIETARIO,0,,,
2403121,SENTRA,321600,SAN LUIS POTOSI,NEGOCIO PROPIO,0,40000,PROPIETARIO,0,,,
2404076,VERSA,223700,PUEBLA,NEGOCIO PROPIO,0,68825,PROPIETARIO,0,,,
2406089,VERSA,223700,VERACRUZ,TAXISTA,0,5000,PROPIETARIO,0,,,
2406098,VERSA,228200,CHIAPAS,TAXISTA,0,25000,PROPIETARIO,0,,,
2407053,URVAN,572900,BAJA CALIFORNIA NORTE,TAXISTA,0,45000,PROPIETARIO,0,,,
2407105,URVAN,464400,PUEBLA,TAXISTA,0,1,PROPIETARIO,0,,,
2407106,URVAN,464400,PUEBLA,TAXISTA,0,0,PROPIETARIO,0,,,
2408058,MARCH,189702,VERACRUZ,TAXISTA,0,1900,PROPIETARIO,0,,,
2408070,MARCH,189902,VERACRUZ,TAXISTA,0,18000,PROPIA (PAGANDO),0,,,
2408096,VERSA,186700,QUERETARO,EMPLEADO DE GOBIERNO,0,25000,PROPIA (PAGANDO),0,,,
2408101,VERSA,242100,ESTADO DE MEXICO,TAXISTA,0,24000,PROPIETARIO,0,,,
2409015,URVAN,464400,HIDALGO,TAXISTA,0,35000,PROPIETARIO,0,,,
2409021,URVAN,537900,CHIAPAS,TAXISTA,0,166000,PROPIETARIO,0,,,
2410043,VERSA,296501,JALISCO,EMPLEADO PRIVADO,0,2000,RENTADA,0,,,
2410087,VERSA,309000,CIUDAD DE MEXICO,TAXISTA,0,30000,FAMILIA O PADRES,0,,,
2412023,VERSA,266000,VERACRUZ,NEGOCIO PROPIO,0,3600,PROPIETARIO,0,,,
2412044,VERSA,251801,PUEBLA,TAXISTA,0,5000,PROPIETARIO,0,,,
2413036,MARCH,216100,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,19235.2,PROPIETARIO,0,,,
2413072,VERSA,266000,TAMAULIPAS,TAXISTA,0,22000,PROPIA (PAGANDO),0,,,
2413106,VERSA,223700,CIUDAD DE MEXICO,TAXISTA,0,35000,PROPIETARIO,0,,,
2415012,MARCH,247701,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,18000,PROPIETARIO,0,,,
2415013,MARCH,206602,TAMAULIPAS,TAXISTA,0,22000,PROPIETARIO,0,,,
2415066,VERSA,305900,JALISCO,NEGOCIO PROPIO,0,15000,PROPIETARIO,0,,,
2416015,VERSA,228200,MORELOS,TAXISTA,0,25000,PROPIETARIO,0,,,
2417053,VERSA,260600,TAMAULIPAS,JUBILADO(A),0,3000,PROPIETARIO,0,,,
2417110,MARCH,166000,VERACRUZ,TAXISTA,0,3000,PROPIETARIO,0,,,
2417120,VERSA,273200,CHIAPAS,TAXISTA,0,22500,PROPIETARIO,0,,,
2420003,VERSA,229801,CHIAPAS,TAXISTA,0,18000,PROPIETARIO,0,,,
2420089,URVAN,542200,CHIAPAS,TAXISTA,0,50000,PROPIETARIO,0,,,
2421092,VERSA,203900,QUERETARO,NEGOCIO PROPIO,0,48000,PROPIETARIO,0,,,
2422004,URVAN,412400,HIDALGO,TAXISTA,0,48000,PROPIETARIO,0,,,
2423014,URVAN,468396,ESTADO DE MEXICO,TAXISTA,0,0,PROPIETARIO,0,,,
2423031,VERSA,295400,ESTADO DE MEXICO,NEGOCIO PROPIO,0,24000,FAMILIA O PADRES,0,,,
2423041,MARCH,214596,MORELOS,TAXISTA,0,16000,PROPIETARIO,0,,,
2424011,MARCH,208300,PUEBLA,TAXISTA,0,0,PROPIETARIO,0,,,
2424107,MARCH,180700,ESTADO DE MEXICO,NEGOCIO PROPIO,0,26000,PROPIETARIO,0,,,
2426060,VERSA,244000,JALISCO,EMPLEADO PRIVADO,0,12000,PROPIA (PAGANDO),0,,,
2427024,URVAN,468396,ESTADO DE MEXICO,TAXISTA,0,35000,PROPIETARIO,0,,,
2430055,NP300,437400,BAJA CALIFORNIA NORTE,TAXISTA,0,40000,PROPIETARIO,0,,,
2430105,MARCH,166000,VERACRUZ,TAXISTA,0,18000,PROPIETARIO,0,,,
2431081,MARCH,214596,DURANGO,TAXISTA,0,19000,PROPIETARIO,0,,,
2432056,NP300,346803,HIDALGO,NEGOCIO PROPIO,0,40000,PROPIETARIO,0,,,
2432097,NP300,346803,ESTADO DE MEXICO,NEGOCIO PROPIO,0,2000,PROPIETARIO,0,,,
2433082,VERSA,270432,VERACRUZ,EMPLEADO PRIVADO,0,60000,PROPIETARIO,0,,,
2434001,VERSA,244000,JALISCO,NEGOCIO PROPIO,0,30000,RENTADA,0,,,
2434018,VERSA,270432,CIUDAD DE MEXICO,TAXISTA,0,30000,PROPIETARIO,0,,,
2434050,MARCH,185200,HIDALGO,EMPLEADO PRIVADO,0,14300,PROPIETARIO,0,,,
2434052,NP300,341600,PUEBLA,ECONOMIA INFORMAL,0,30000,PROPIETARIO,0,,,
2436032,VERSA,270432,MORELOS,JUBILADO(A),0,32540,PROPIETARIO,0,,,
8590040,NP300,300601,MORELOS,NEGOCIO PROPIO,0,20000,PROPIETARIO,0,,,
8591006,VERSA,255801,CIUDAD DE MEXICO,TAXISTA,0,43000,FAMILIA O PADRES,0,,,
8592012,MARCH,210801,TAMAULIPAS,TAXISTA,0,20000,FAMILIA O PADRES,0,,,
8592051,VERSA,153502,VERACRUZ,TAXISTA,0,18000,PROPIETARIO,0,,,
8592063,VERSA,189400,SAN LUIS POTOSI,TAXISTA,0,30000,PROPIETARIO,0,,,
8592084,VERSA,189400,TABASCO,TAXISTA,0,60000,PROPIETARIO,0,,,
8592101,MARCH,171100,VERACRUZ,TAXISTA,0,41000,FAMILIA O PADRES,0,,,
8593023,VERSA,223700,OAXACA,EMPLEADO PRIVADO,0,38000,PROPIETARIO,0,,,
8593044,MARCH,228200,TAMAULIPAS,TAXISTA,0,22000,PROPIETARIO,0,,,
8594029,MARCH,157101,VERACRUZ,TAXISTA,0,38000,PROPIETARIO,0,,,
8594037,MARCH,171100,NAYARIT,TAXISTA,0,25000,PROPIETARIO,0,,,
8594079,MARCH,179901,VERACRUZ,TAXISTA,0,20000,PROPIETARIO,0,,,
8595025,VERSA,235900,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,19000,PROPIETARIO,0,,,
8596051,VERSA,183900,MICHOACAN,TAXISTA,0,50000,PROPIETARIO,0,,,
8596055,MARCH,183902,VERACRUZ,TAXISTA,0,25000,PROPIETARIO,0,,,
8597011,NP300,352300,SAN LUIS POTOSI,TAXISTA,0,4800,PROPIETARIO,0,,,
8602001,MARCH,198700,VERACRUZ,TAXISTA,0,25000,PROPIETARIO,0,,,
2296109,VERSA,262302,CIUDAD DE MEXICO,JUBILADO(A),0,29000,FAMILIA O PADRES,0,,,
2311038,MARCH,201901,MORELOS,TAXISTA,0,1900,PROPIETARIO,0,,,
2312005,VERSA,188201,VERACRUZ,TAXISTA,0,17000,PROPIETARIO,0,,,
2313005,VERSA,211400,MICHOACAN,ECONOMIA INFORMAL,0,37000,PROPIETARIO,0,,,
2313079,URVAN,433402,ESTADO DE MEXICO,TAXISTA,0,35000,PROPIETARIO,0,,,
2316033,VERSA,188201,ZACATECAS,NEGOCIO PROPIO,0,22000,PROPIETARIO,0,,,
2317007,VERSA,225700,COAHUILA,TAXISTA,0,24000,PROPIETARIO,0,,,
2317100,VERSA,210201,HIDALGO,EMPLEADO PRIVADO,0,20000,PROPIETARIO,0,,,
2318096,VERSA,211400,CIUDAD DE MEXICO,TAXISTA,0,25000,FAMILIA O PADRES,0,,,
2318104,VERSA,272001,JALISCO,EMPLEADO PRIVADO,0,9000,RENTADA,0,,,
2319012,MARCH,201901,MORELOS,TAXISTA,0,2200,PROPIETARIO,0,,,
2319074,URVAN,407700,ESTADO DE MEXICO,TAXISTA,0,4080,PROPIETARIO,0,,,
2320093,VERSA,211400,OAXACA,TAXISTA,0,22000,PROPIETARIO,0,,,
2320101,VERSA,210202,ESTADO DE MEXICO,TAXISTA,0,25000,PROPIETARIO,0,,,
2321035,URVAN,410310,ESTADO DE MEXICO,TAXISTA,0,38000,PROPIETARIO,0,,,
2322049,VERSA,189400,CIUDAD DE MEXICO,TAXISTA,0,25000,PROPIETARIO,0,,,
2322097,VERSA,275400,ESTADO DE MEXICO,TAXISTA,0,25000,PROPIETARIO,0,,,
2323028,VERSA,250301,MICHOACAN,TAXISTA,0,25000,PROPIETARIO,0,,,
2323030,SENTRA,282101,CIUDAD DE MEXICO,OTROS,0,7500,PROPIA (PAGANDO),0,,,
2323074,KICKS,379701,JALISCO,EMPLEADO DE GOBIERNO,0,32000,FAMILIA O PADRES,0,,,
2323084,SENTRA,263101,PUEBLA,TAXISTA,0,30,PROPIETARIO,0,,,
2323088,VERSA,211400,ESTADO DE MEXICO,TAXISTA,0,1800,PROPIETARIO,0,,,
2324018,MARCH,215701,TAMAULIPAS,TAXISTA,0,20000,PROPIETARIO,0,,,
2324069,VERSA,211400,ESTADO DE MEXICO,TAXISTA,0,25000,PROPIETARIO,0,,,
2325110,VERSA,255602,CIUDAD DE MEXICO,TAXISTA,0,26000,FAMILIA O PADRES,0,,,
2326041,VERSA,206001,VERACRUZ,TAXISTA,0,25000,PROPIETARIO,0,,,
2326061,VERSA,205902,ESTADO DE MEXICO,TAXISTA,0,25000,PROPIETARIO,0,,,
2327020,VERSA,211400,VERACRUZ,TAXISTA,0,21000,PROPIETARIO,0,,,
2329010,MARCH,210202,ESTADO DE MEXICO,TAXISTA,0,23000,PROPIETARIO,0,,,
2333035,URVAN,445310,BAJA CALIFORNIA NORTE,TAXISTA,0,45000,PROPIETARIO,0,,,
2333048,NP300,436000,CIUDAD DE MEXICO,NEGOCIO PROPIO,0,4700,PROPIETARIO,0,,,
2333061,VERSA,275400,CIUDAD DE MEXICO,TAXISTA,0,22000,FAMILIA O PADRES,0,,,
2333062,URVAN,445310,HIDALGO,TAXISTA,0,35,PROPIETARIO,0,,,
2334014,MARCH,179901,VERACRUZ,TAXISTA,0,14000,PROPIETARIO,0,,,
2335013,VERSA,211400,CIUDAD DE MEXICO,TAXISTA,0,25000,PROPIETARIO,0,,,
2335083,VERSA,264601,CIUDAD DE MEXICO,TAXISTA,0,25000,PROPIETARIO,0,,,
2335098,VERSA,211774,VERACRUZ,TAXISTA,0,34000,PROPIETARIO,0,,,
2335116,VERSA,211400,MORELOS,TAXISTA,0,2000,PROPIETARIO,0,,,
2336014,MARCH,179901,CHIAPAS,TAXISTA,0,22000,PROPIETARIO,0,,,
2336069,VERSA,246501,TABASCO,OTROS,0,35000,PROPIA (PAGANDO),0,,,
2336089,MARCH,156100,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,9061,PROPIETARIO,0,,,
2337119,VERSA,246501,CIUDAD DE MEXICO,TAXISTA,0,35000,PROPIETARIO,0,,,
2339085,VERSA,218500,ESTADO DE MEXICO,TAXISTA,0,18000,PROPIETARIO,0,,,
2340023,KICKS,308601,CAMPECHE,TAXISTA,0,25000,PROPIETARIO,0,,,
2340064,VERSA,250301,CIUDAD DE MEXICO,ECONOMIA INFORMAL,0,28000,PROPIETARIO,0,,,
2340093,MARCH,210801,TAMAULIPAS,TAXISTA,0,31561.63,PROPIETARIO,0,,,
2340123,MARCH,210801,ESTADO DE MEXICO,TAXISTA,0,25000,PROPIETARIO,0,,,
2342030,MARCH,210801,VERACRUZ,TAXISTA,0,1000,PROPIETARIO,0,,,
2342041,VERSA,217601,TLAXCALA,TAXISTA,0,0,PROPIETARIO,0,,,
2342043,VERSA,250301,CIUDAD DE MEXICO,TAXISTA,0,25000,PROPIETARIO,0,,,
2343108,MARCH,211402,ESTADO DE MEXICO,TAXISTA,0,28000,PROPIETARIO,0,,,
2344041,VERSA,285201,JALISCO,EMPLEADO PRIVADO,0,1800,RENTADA,0,,,
2344082,VERSA,255602,VERACRUZ,TAXISTA,0,18000,PROPIETARIO,0,,,
2344108,URVAN,459405,QUINTANA ROO,TAXISTA,0,33000,PROPIETARIO,0,,,
2345002,VERSA,255602,CIUDAD DE MEXICO,TAXISTA,0,26000,PROPIETARIO,0,,,
2345003,MARCH,179901,CHIAPAS,TAXISTA,0,18000,PROPIETARIO,0,,,
2345007,VERSA,195601,ESTADO DE MEXICO,JUBILADO(A),0,11444.4,PROPIETARIO,0,,,
2345117,VERSA,206602,CIUDAD DE MEXICO,TAXISTA,0,25000,PROPIETARIO,0,,,
2346007,MARCH,167701,TABASCO,OTROS,0,18000,PROPIETARIO,0,,,
2346033,MARCH,179901,VERACRUZ,TAXISTA,0,2000,PROPIETARIO,0,,,
2346104,URVAN,412400,PUEBLA,TAXISTA,0,0,PROPIETARIO,0,,,
2346105,VERSA,218500,ESTADO DE MEXICO,TAXISTA,0,41500,PROPIETARIO,0,,,
2346118,VERSA,195601,MICHOACAN,TAXISTA,0,25000,PROPIETARIO,0,,,
2347081,URVAN,412400,PUEBLA,TAXISTA,0,90000,PROPIETARIO,0,,,
2347113,NP300,305900,SONORA,NEGOCIO PROPIO,0,20000,PROPIETARIO,0,,,
2349057,SENTRA,255801,ESTADO DE MEXICO,NEGOCIO PROPIO,0,5000,PROPIETARIO,0,,,
2350078,VERSA,215701,VERACRUZ,TAXISTA,0,0,PROPIETARIO,0,,,
2351047,VERSA,217601,PUEBLA,TAXISTA,0,23000,PROPIETARIO,0,,,
2351073,VERSA,217601,CIUDAD DE MEXICO,TAXISTA,0,0,PROPIETARIO,0,,,
2352077,VERSA,229801,NUEVO LEON,EMPLEADO DE GOBIERNO,0,25633,PROPIETARIO,0,,,
2352085,NP300,343701,CIUDAD DE MEXICO,NEGOCIO PROPIO,0,120000,FAMILIA O PADRES,0,,,
2353005,VERSA,217601,CIUDAD DE MEXICO,TAXISTA,0,23000,PROPIETARIO,0,,,
2354059,VERSA,217601,PUEBLA,TAXISTA,0,5000,PROPIETARIO,0,,,
2354117,MARCH,211902,MORELOS,TAXISTA,0,22000,PROPIETARIO,0,,,
2355021,MARCH,211902,TAMAULIPAS,TAXISTA,0,1000,PROPIETARIO,0,,,
2355066,MARCH,211902,ESTADO DE MEXICO,TAXISTA,0,18000,PROPIETARIO,0,,,
2356031,URVAN,447400,ESTADO DE MEXICO,TAXISTA,0,0,PROPIETARIO,0,,,
2357003,VERSA,195601,ESTADO DE MEXICO,TAXISTA,0,25000,PROPIETARIO,0,,,
